SensorName,Date-Time(Wave),Name(Wave),Speed(Wave),Launch(Wave),Dir(Wave),BS(Wave),SS(Wave),TS(Wave),SA(Wave),Carry(Wave),Total(Wave),HeadSpeed(Wave),AA(Wave),CP(Wave),SP(Wave),SD(Wave),ML1_SP(Wave),ML1_LA(Wave),ML1_DA(Wave),ML1_BS(Wave),ML1_SS(Wave),ML1_SR(Wave),ML1_SA(Wave),RCT_MEA(Wave),RCT_MEA_AI(Wave),,SensorName,Date-Time(GCQ),ForesightSports:PLAYER1-2025-01-21¿ÀÈÄ5:0Club(GCQ),Ball(GCQ),BallSpeed(GCQ),LaunchAngle(GCQ),SideAngle(GCQ),Backspin(GCQ),Sidespin(GCQ),TiltAngle(GCQ),TotalSpin(GCQ),Carry(GCQ),Total(GCQ),Offline(GCQ),DescentAngle(GCQ),PeakHeight(GCQ),ClubSpeed(GCQ),Efficiency(GCQ),AngleofAttack(GCQ),ClubPath(GCQ),FacetoPath(GCQ),Lie(GCQ),Loft(GCQ),ClosureRate(GCQ),FaceImpactLateral(GCQ),FaceImpactVertical(GCQ),,SensorName,Date-Time(TM4),Date(TM4),TMDNo(TM4),TMDFilename(TM4),Player(TM4),Club(TM4),Ball(TM4),ClubSpeed(TM4),AttackAngle(TM4),ClubPath(TM4),LowPoint(TM4),SwingPlane(TM4),SwingDirection(TM4),Dyn.Loft(TM4),FaceAngle(TM4),FaceToPath(TM4),BallSpeed(TM4),SmashFactor(TM4),LaunchAngle(TM4),LaunchDirection(TM4),SpinRate(TM4),SpinRateType(TM4),SpinAxis(TM4),MaxHeight-Dist.(TM4),MaxHeight-Height(TM4),MaxHeight-Side(TM4),LastdataPoint-Length(TM4),LastdataPoint-Side(TM4),LastdataPoint-Height(TM4),LastdataPoint-Time(TM4),CarryFlat-Length(TM4),CarryFlat-Side(TM4),CarryFlat-Land.Angle(TM4),CarryFlat-BallSpeed(TM4),CarryFlat-Time(TM4),Est.TotalFlat-Length(TM4),Est.TotalFlat-Side(TM4),DynamicLie(TM4),ImpactOffset(TM4),ImpactHeight(TM4),Curve(TM4),SpinAxis(Sim)(TM4),Curve(Sim)(TM4),Carry(Sim)(TM4),Total(Sim)(TM4),CarrySide(Sim)(TM4),Totalside(Sim)(TM4),LandingAngle(Sim)(TM4),UseInStat(TM4),Tags(TM4),Condition(TM4),Email(TM4),,SensorName,ShotID(Max),BallSpd.(Max),LaunchAngle(Max),LaunchDirection(Max),BackSpin(Max),SideSpin(Max),Totalspin(Max),SpinAxis(Max),HeadSpd.(Max),ClubPath(Max),FaceAngle(Max),AttackAngle(Max),DynamicLoft(Max),ImpactPoint(H)(Max),ImpactPoint(V)(Max),LowPoint(Max),SwingPlane(Max),SwingDirection(Max),ClubLie(Max),ClosureRate(Max),Faxis(Max),T/Hdiff.(Max),E(Max),Tag(Max),Time(Max),,SensorName,Date-Time(GRadar),Name(GRadar),Speed(GRadar),Launch(GRadar),Dir(GRadar),BS(GRadar),SS(GRadar),TS(GRadar),SA(GRadar),Carry(GRadar),Total(GRadar),HeadSpeed(GRadar),AA(GRadar),CP(GRadar),SP(GRadar),SD(GRadar),ML1_SP(GRadar),ML1_LA(GRadar),ML1_DA(GRadar),ML1_BS(GRadar),ML1_SS(GRadar),ML1_SR(GRadar),ML1_SA(GRadar),RCT_MEA(GRadar),RCT_MEA_AI(GRadar),,
Wave,20250121_152901, SD_2025.01.21_15.29.01_307, 73.06, 10.79, -1.49, 2565.4, -319.1, 2585.2, -7.1, 253.2, 267.6, 50.1, -3.1, 0.2, 46.2, -3.1, 72.71, 9.31, -2.26, 2318.3, -252.5, 2371.2, -6.4, 0, 0, , GCQ,20250121_152845, Driver,  Standard,  73.0,  9.6,  -0.7,  2322,  -97,  -2.4,  2324,  256.1,  276.3,  -8.7,  33.6,  25.4,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_152845, 2025-01-21 PM 3:28:45, , , Unknown Player, Driver, Premium, 49.039, 0, -0.4, -2.8, 43.95900000000001, -1.011, 10.709, -0.539, -0.139, 73.3898, 1.4966, 9.293, -0.529, 2309.33, Measured, -0.2869999999999999, 157.36940002441406, 22.90252029803901, 0.2895314618115994, 230.74131915845632, 1.3443794139924432, 6.408579329083871, 5.666929, 242.41035329692107, 1.5395811842192841, 30.932636010093354, 29.441667556762695, 6.121763, 271.87370151304486, 2.0341868865807182, 52.56404523434847, 5.964337769961761, 2.341714070446838, 3.778, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_152948, Driver,  Standard,  69.6,  6.4,  -1.9,  2784,  -170,  -3.5,  2789,  226.6,  244.9,  -15.0,  29.0,  17.8,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_152947, 2025-01-21 PM 3:29:47, , , Unknown Player, Driver, Premium, 48.708, 5.999999999999998, 1.7999999999999998, -19.8, 50.327, 6.421, 5.477, -2.9940000000000007, -4.793999999999999, 69.8026, 1.4331, 5.701, -1.222, 2757.83, Measured, -2.261, 136.9351806640625, 13.433149310940049, -3.649041458385824, 153.3236397350805, -4.170027008875414, 12.871064356811736, 3.21855, 209.59842735888037, -5.734725862962663, 22.91970823969023, 29.25632667541504, 5.096335, 244.1921854191546, -6.605208278896068, , , , -1.265, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_152945, SD_2025.01.21_15.29.45_003, 67.94, 6.87, -0.72, 1546.0, -122.8, 1550.9, -4.5, 211.7, 239.0, 51.8, 98765.0, 98765.0, 98765.0, 98765.0, 62.90, 15.50, -1.48, 2269.6, -90.4, 2394.9, -9.7, 0, 1, , 
Wave,20250121_153003, SD_2025.01.21_15.30.03_308, 69.73, 6.46, -2.16, 1049.8, -828.7, 1337.5, -38.3, 181.0, 217.2, 52.6, 4.0, 0.7, 49.8, 5.7, 77.72, 16.68, -1.19, 7606.5, 635.0, 7620.4, 7.1, 0, 1, , GCQ,20250121_153011, Driver,  Standard,  71.8,  12.5,  3.7,  1213,  -746,  -31.6,  1424,  241.3,  269.5,  -25.6,  24.8,  19.6,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_153011, 2025-01-21 PM 3:30:11, , , Unknown Player, Driver, Premium, 48.14, 4.2, 2.4, -14.6, 50.191, 5.349, 13.069, 3.838, 1.438, 72.2404, 1.5006, 12.237000000000002, 3.692, 1354.23, Measured, -15.971, 141.3186492919922, 21.577480556041024, 3.281524296540856, 186.36105916684042, 1.484062883097421, 16.43386742641273, 4.051947, 229.60772329822197, -1.4643257974128352, 28.21894764844206, 32.502906799316406, 5.470189, 266.23028947514547, -4.423700149794825, 54.019665306153385, 11.774572971429032, 0.06288016690244365, -16.246, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_153008, SD_2025.01.21_15.30.08_004, 71.31, 11.54, 4.45, 1101.5, -288.7, 1138.7, -14.7, 243.0, 270.7, 50.3, 98765.0, 98765.0, 98765.0, 98765.0, 63.08, 16.18, 4.18, 2329.0, -282.8, 2558.5, -12.3, 0, 1, , 
Wave,20250121_153027, SD_2025.01.21_15.30.27_309, 71.89, 13.03, 2.84, 2350.1, 434.0, 2389.8, 10.5, 252.6, 265.9, 48.6, 3.6, 1.2, 51.5, 4.5, 72.31, 14.66, 1.36, 1950.5, -292.7, 2076.5, -12.0, 0, 0, , GCQ,20250121_153038, Driver,  Standard,  77.1,  12.2,  1.1,  1949,  -347,  -10.1,  1980,  284.1,  303.3,  -17.6,  35.9,  31.7,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_153038, 2025-01-21 PM 3:30:38, , , Unknown Player, Driver, Premium, 51.749, 4, 0, -14.299999999999999, 46.980000000000004, 3.0699999999999994, 13.084, 1.284, 1.284, 77.4085, 1.4958, 11.992000000000003, 1.109, 1901.19, Measured, -4.062999999999999, 172.11695861816406, 30.72253661870191, -1.2002347513421223, 100.9815780411769, 0.5561091015132497, 22.60349356348853, 1.703979, 265.26444611686657, -7.1471293692381, 35.886272296039294, 30.761655807495117, 6.739123, 291.5589696826815, -9.194696647586769, 52.610163587321985, 10.981844182419403, -5.049578167302475, -12.278, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_153035, SD_2025.01.21_15.30.35_005, 76.28, 12.60, 1.70, 954.0, -216.7, 978.3, -12.8, 271.0, 284.2, 55.0, 98765.0, 98765.0, 98765.0, 98765.0, 75.39, 15.15, 0.88, 3035.2, -458.6, 3065.4, -8.9, 0, 1, , 
Wave,20250121_153053, SD_2025.01.21_15.30.53_310, 76.81, 12.53, 0.16, 2504.1, 345.4, 2527.8, 7.9, 271.3, 281.9, 53.2, 3.2, -1.8, 49.8, 1.1, 76.70, 11.33, -2.27, 1580.8, -719.9, 1752.3, -25.1, 0, 0, , GCQ,20250121_153106, Driver,  Standard,  74.7,  9.4,  -0.8,  2430,  -468,  -10.9,  2475,  259.8,  277.3,  -29.1,  34.7,  26.3,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_153106, 2025-01-21 PM 3:31:06, , , Unknown Player, Driver, Premium, 50.065, 0, -0.2, -2.1999999999999997, 42.43800000000001, -1.097, 10.399, -0.332, -0.13200000000000003, 75.0134, 1.4983, 8.968, -0.3340000000000001, 2384.22, Measured, -8.701, 162.3948211669922, 23.34318510317577, -7.073444819147989, 205.92712192876348, -11.531479944287423, 17.862601609344065, 4.661223, 247.1266247828108, -16.027521154864605, 31.516224159924136, 29.325218200683594, 6.210744, 275.80790211621274, -19.175092894372682, 50.60230869553446, 0.29853994677910833, -1.5302603884988486, -14.59, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_153103, SD_2025.01.21_15.31.03_006, 74.33, 9.29, 0.19, 1466.0, 133.0, 1472.0, 5.2, 264.5, 289.2, 50.3, 98765.0, 98765.0, 98765.0, 98765.0, 72.56, 17.29, -2.28, 3216.7, -541.9, 3284.6, -9.0, 0, 1, , 
Wave,20250121_153122, SD_2025.01.21_15.31.22_312, 74.96, 10.71, -1.63, 2515.2, -131.0, 2518.7, -3.0, 262.4, 276.1, 51.9, -1.6, -1.4, 45.7, -3.3, 74.19, 8.89, -3.01, 1991.3, -241.4, 2017.8, -6.3, 0, 0, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_153148, Driver,  Standard,  74.4,  8.9,  -1.4,  2400,  -406,  -9.6,  2434,  258.0,  277.2,  -28.5,  33.3,  24.8,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_153148, 2025-01-21 PM 3:31:48, , , Unknown Player, Driver, Premium, 49.754, 1.2, -0.2, -6.4, 43.54, 0.512, 10.215, -1.238, -1.038, 74.9489, 1.5064, 8.790999999999999, -1.075, 2386.1, Measured, 0.004, 157.77633666992188, 21.712784111094603, -5.609320605612762, 197.0231056221494, -7.944530692458413, 17.540145012523816, 4.347715, 241.88968559090424, -10.574530872006136, 29.964312086375784, 29.489093780517578, 5.983676, 272.16877536779623, -12.305793935132087, 51.69520283981169, 4.873342738977769, -4.0369332330225065, -6.039, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_153145, SD_2025.01.21_15.31.45_007, 73.96, 9.34, -0.54, 1507.2, -79.1, 1509.3, -3.0, 253.3, 280.9, 50.3, 98765.0, 98765.0, 98765.0, 98765.0, 73.25, 15.72, -2.64, 2836.9, -140.3, 2910.8, -3.4, 0, 1, , 
Wave,20250121_153203, SD_2025.01.21_15.32.03_313, 74.61, 8.98, -1.63, 2151.0, 64.6, 2152.0, 1.7, 260.3, 279.8, 51.6, 0.4, -2.7, 44.7, -2.4, 74.16, 10.14, -2.96, 2331.3, -172.8, 2356.4, -3.4, 0, 0, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_153233, Driver,  Standard,  73.8,  8.3,  -1.4,  3114,  16,  0.3,  3114,  248.0,  264.7,  -5.6,  37.7,  27.5,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_153233, 2025-01-21 PM 3:32:33, , , Unknown Player, Driver, Premium, 49.709, 0, -0.4, -2.4, 43.812, -1.167, 9.882000000000001, -0.9090000000000001, -0.509, 74.2913, 1.4945, 8.038, -0.836, 3045.71, Measured, 1.5729999999999995, 168.61331176757812, 24.743628549804775, -2.0746185763205562, 204.60274350103134, -1.8439123888315445, 20.10537499048464, 4.830936, 247.26944540219455, -1.0445501451693475, 34.629847465576354, 27.804933547973633, 6.581075, 270.3371132999195, -0.47660097994718176, 51.69082547474037, -0.007086128824011144, -4.750691308261257, 2.563, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_153230, SD_2025.01.21_15.32.30_008, 73.41, 8.91, -0.40, 1560.0, 33.5, 1560.4, 1.2, 256.3, 278.1, 53.4, 98765.0, 98765.0, 98765.0, 98765.0, 73.28, 15.15, -2.67, 3003.3, -258.8, 3039.5, -4.7, 0, 0, , 
Wave,20250121_153248, SD_2025.01.21_15.32.48_314, 73.29, 8.14, -2.55, 2475.1, 77.0, 2476.3, 1.8, 249.8, 268.7, 53.7, 0.5, -3.8, 45.6, -3.4, 73.39, 8.74, -3.56, 2842.5, 468.1, 2888.4, 9.6, 0, 0, , GCQ,20250121_153300, Driver,  Standard,  72.2,  8.5,  -0.6,  2605,  -145,  -3.2,  2609,  246.8,  265.7,  -10.1,  33.5,  23.9,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_153300, 2025-01-21 PM 3:33:00, , , Unknown Player, Driver, Premium, 48.79, 3, 2.4, -11.1, 50.076, 4.443, 9.615, -1.332, -3.7320000000000007, 72.6553, 1.4891, 8.223, -0.5229999999999999, 2591.37, Measured, 2.299, 156.1920623779297, 21.092513103344707, 0.8395565245918764, 208.8541773657589, 2.058473778797524, 12.721023842158738, 4.97743, 236.30073814756832, 2.7600720818901228, 30.404643748107112, 28.541019439697266, 6.045222, 264.2857237824133, 3.4796358122387003, 52.64642238902358, -2.5032149145151403, -9.4245240340578, 4.917, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_153257, SD_2025.01.21_15.32.57_009, 71.94, 8.77, 0.07, 1158.0, -0.5, 1158.0, -0.0, 238.2, 268.6, 48.7, 98765.0, 98765.0, 98765.0, 98765.0, 60.66, 14.67, -2.40, 2245.3, -190.1, 2398.7, -12.5, 0, 1, , 
Wave,20250121_153315, SD_2025.01.21_15.33.15_315, 73.66, 7.74, -1.35, 1898.3, -607.8, 1993.3, -17.8, 245.2, 269.6, 50.1, 1.9, 1.1, 49.5, 3.7, 72.03, 8.87, -5.24, 2676.4, -72.6, 2687.9, -1.7, 0, 0, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_153343, Driver,  Standard,  73.8,  8.9,  -0.8,  2266,  -473,  -11.8,  2315,  254.7,  275.3,  -29.2,  31.5,  23.0,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_153343, 2025-01-21 PM 3:33:43, , , Unknown Player, Driver, Premium, 49.391, 1, 0, -5.3, 43.031, 0.346, 10.109, -0.285, -0.285, 74.2541, 1.5034, 8.726, -0.24400000000000005, 2282.32, Measured, -7.987, 153.79090881347656, 20.065301242065182, -6.434409309076989, 229.86915478764104, -14.6733277260184, 4.2485142898788, 5.520986, 238.26209337570475, -15.713016633520224, 28.292928429346443, 29.335172653198242, 5.842743, 269.35793626560064, -19.527133976674058, 51.295702004422544, 6.536297415554469, -2.53453226596904, -14.7, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_153340, SD_2025.01.21_15.33.40_010, 73.47, 8.64, 0.49, 1163.0, -114.2, 1168.6, -5.6, 240.6, 263.4, 51.8, 98765.0, 98765.0, 98765.0, 98765.0, 73.60, 16.64, -2.04, 3054.8, -174.7, 3115.2, -3.2, 0, 1, , 
Wave,20250121_153359, SD_2025.01.21_15.33.59_317, 74.14, 7.84, -1.81, 2346.3, 62.3, 2347.1, 1.5, 253.6, 273.5, 50.2, 0.2, -2.3, 44.6, -2.3, 73.59, 8.21, -3.91, 1933.8, -413.0, 2034.6, -11.8, 0, 0, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_153420, Driver,  Standard,  73.9,  10.7,  0.5,  2666,  -422,  -9.0,  2699,  257.5,  272.7,  -19.5,  39.1,  31.4,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_153420, 2025-01-21 PM 3:34:20, , , Unknown Player, Driver, Premium, 49.608, 1.6, -0.4, -7.3, 43.512, 0.563, 12.079, 0.113, 0.513, 74.3428, 1.4986, 10.488000000000001, 0.019000000000000003, 2632.74, Measured, -7.975999999999999, 166.70376586914062, 28.700629741034874, -3.0428358115736747, 196.67283662946807, -4.933443514416109, 25.203394529658027, 4.55688, 250.0705134678577, -8.699922436152306, 36.43872810664349, 29.455224990844727, 6.653907, 273.8866701931043, -10.487428346389068, 51.334558039578276, 7.863182516510496, -2.910374865700382, -8.783, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_153417, SD_2025.01.21_15.34.17_011, 73.48, 10.71, 1.16, 1554.1, -165.0, 1562.8, -6.1, 266.8, 292.9, 53.4, 98765.0, 98765.0, 98765.0, 98765.0, 73.29, 14.77, -1.52, 3584.6, -172.3, 3615.7, -2.8, 0, 1, , 
Wave,20250121_153435, SD_2025.01.21_15.34.35_318, 73.88, 10.33, -0.79, 2438.6, -155.6, 2443.6, -3.7, 257.6, 273.4, 51.9, -1.5, -0.1, 44.7, -1.8, 73.85, 11.33, -1.30, 2241.6, 15.1, 2267.5, 0.1, 0, 0, , GCQ,20250121_153452, Driver,  Standard,  72.7,  9.9,  -0.5,  1984,  -606,  -17.0,  2074,  251.4,  272.9,  -36.1,  29.9,  22.2,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_153452, 2025-01-21 PM 3:34:52, , , Unknown Player, Driver, Premium, 48.758, 4, 2.2000000000000006, -13.700000000000001, 49.479, 4.929, 10.779999999999998, -0.563, -2.763, 73.1086, 1.4994, 9.661, -0.118, 1951.88, Measured, -16.816, 143.53402709960938, 18.907033266614587, -8.287586672226265, 151.18990519868098, -9.309707266284322, 18.75626943825165, 2.985928, 228.79623636015214, -20.38755214994557, 26.46046253026696, 31.54203224182129, 5.408023, 265.2408141966937, -26.381053428621485, 51.174432288839064, 1.7442666795468758, -5.722141148129762, -19.919, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_153449, SD_2025.01.21_15.34.49_012, 72.34, 10.41, 0.33, 823.0, -231.0, 854.8, -15.7, 231.6, 257.8, 51.8, 98765.0, 98765.0, 98765.0, 98765.0, 55.09, 18.24, 2.20, 2008.0, -8.4, 2069.8, -5.9, 0, 1, , 
Wave,20250121_153507, SD_2025.01.21_15.35.07_319, 72.90, 10.48, -1.91, 1265.8, 31.9, 1266.2, 1.4, 256.6, 283.2, 50.1, 7.0, -3.0, 50.7, 4.0, 72.49, 9.99, -2.50, 2023.0, -323.0, 2062.1, -10.0, 0, 0, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_153537, Driver,  Standard,  73.2,  12.2,  4.1,  2221,  116,  3.0,  2224,  265.1,  284.2,  27.2,  37.8,  32.0,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_153537, 2025-01-21 PM 3:35:37, , , Unknown Player, Driver, Premium, 48.751, 3.2, 1, -11.799999999999999, 47.12, 3.4560000000000004, 13.169000000000002, 4.776000000000001, 3.776, 73.4392, 1.5064, 11.928, 4.308, 2156.76, Measured, 7.593000000000001, 162.79275512695312, 28.1772607716023, 18.116889024705745, 204.98671848310352, 25.60511569221562, 22.27449780467302, 4.764423, 251.0560156260671, 33.48194343246162, 34.80494917203649, 29.98375129699707, 6.522888, 277.5237232445662, 37.88550644363169, 52.43977385755027, 6.898972022161008, -2.1291786010927707, 14.697, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_153534, SD_2025.01.21_15.35.34_013, 72.69, 12.23, 4.91, 1339.9, 149.0, 1348.2, 6.3, 255.2, 278.2, 51.4, -3.7, -7.1, 51.1, -13.8, 72.84, 15.89, 5.20, 3124.1, -181.1, 3188.0, -4.6, 0, 1, , 
Wave,20250121_153552, SD_2025.01.21_15.35.52_322, 73.09, 12.53, 4.09, 2326.3, 1138.5, 2589.9, 26.1, 247.3, 261.7, 52.1, 3.9, -1.0, 49.7, 1.8, 73.06, 13.86, 1.13, 2393.2, -165.3, 2444.4, -4.9, 0, 0, , GCQ,20250121_153606, Driver,  Standard,  73.7,  10.6,  1.2,  2285,  -260,  -6.5,  2300,  261.9,  279.9,  -9.0,  35.5,  28.3,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_153605, 2025-01-21 PM 3:36:05, , , Unknown Player, Driver, Premium, 49.188, 4.2, 2.4, -14.6, 48.44700000000001, 5.609, 12.326, 1.11, -1.29, 74.1374, 1.5072, 10.951, 1.3439999999999999, 2296.63, Measured, -10.801, 166.33607482910156, 25.28236309441021, -0.4943196231476536, 200.72215050856173, -2.229720791087937, 21.70425487159768, 4.516916, 252.51677856495965, -5.32274455383582, 32.956739231833076, 29.242990493774414, 6.469897, 279.9342987691839, -7.040796991325613, 51.22984606658831, 1.3643845407159065, -7.776689753464573, -11.243, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_153603, SD_2025.01.21_15.36.03_014, 72.99, 10.96, 1.90, 1158.0, -17.6, 1158.1, -0.9, 254.7, 280.7, 48.7, 98765.0, 98765.0, 98765.0, 98765.0, 56.53, 13.38, 1.95, 2041.5, -235.0, 2101.0, -9.7, 0, 1, , 
Wave,20250121_153621, SD_2025.01.21_15.36.21_323, 73.73, 11.45, 0.43, 1765.2, 324.8, 1794.8, 10.4, 263.0, 282.7, 51.6, 6.3, -1.2, 50.5, 4.9, 73.46, 12.46, -2.06, 2487.3, 4.2, 2522.3, -1.5, 0, 0, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_153647, Driver,  Standard,  73.3,  5.9,  0.2,  2431,  -302,  -7.1,  2450,  239.8,  263.1,  -13.2,  25.5,  15.9,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_153647, 2025-01-21 PM 3:36:47, , , Unknown Player, Driver, Premium, 49.27, -3.2, -0.8, 7.1, 43.955000000000005, -5.038, 6.737000000000001, 0.608, 1.408, 73.9786, 1.5015, 5.305999999999999, 0.39100000000000007, 2378.81, Measured, -4.374000000000001, 144.6253662109375, 12.589903840681933, -2.0682496964047026, 202.22087154458586, -4.648938044180937, 5.85710287177945, 4.366067, 220.5554391641867, -5.602634515925458, 20.76422516804724, 31.380395889282227, 4.971713, 260.45929821039, -7.719838688965312, 50.44324889208327, 8.363042185266371, 0.5577769395063276, -7.107, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_153644, SD_2025.01.21_15.36.44_015, 73.15, 7.67, 1.16, 1327.0, -100.1, 1330.8, -4.3, 231.7, 249.2, 51.8, 98765.0, 98765.0, 98765.0, 98765.0, 73.45, 13.67, 1.58, 2883.9, -490.5, 2969.6, -10.3, 0, 1, , 
Wave,20250121_153703, SD_2025.01.21_15.37.03_324, 73.76, 5.54, -0.69, 1600.2, 19.7, 1600.3, 0.7, 237.7, 266.5, 53.3, -6.0, -0.8, 46.4, -8.1, 73.22, 5.20, -1.77, 2401.5, -50.2, 2441.7, 0.6, 0, 0, , GCQ,20250121_153716, Driver,  Standard,  55.7,  16.8,  -0.4,  6798,  296,  2.5,  6804,  159.6,  167.7,  3.1,  48.0,  31.6,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_153716, 2025-01-21 PM 3:37:16, , , Unknown Player, Driver, Premium, 41.211, -5.999999999999998, 0.8, 10.9, 61.649, -2.964, 21.482, -1.206, -2.0060000000000002, 56.3281, 1.3668, 16.080000000000002, -0.771, 6770.99, Measured, 5.920999999999999, 106.37711334228516, 31.77594127672872, 3.4251942971339036, 158.3956143672318, 10.71527627162818, 0.2922484562478394, 6.320125, 158.6631988833943, 10.757383035495968, 47.44999926547887, 25.054609298706055, 6.335984, 165.78552478565288, 11.876526744655411, 60.89067756138939, -12.88078544786643, -4.031808405377989, 12.886, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_153713, SD_2025.01.21_15.37.13_016, 55.50, 17.47, 0.39, 3976.4, 608.0, 4022.6, 8.7, 155.7, 160.4, 40.8, 98765.0, 98765.0, 98765.0, 98765.0, 55.37, 17.26, -2.27, 4196.7, -481.2, 4290.3, -6.3, 0, 0, , 
Wave,20250121_153731, SD_2025.01.21_15.37.31_325, 55.11, 18.49, -0.07, 4427.3, 730.4, 4487.1, 9.4, 170.0, 178.1, 41.3, -5.2, -5.0, 51.2, -11.4, 55.52, 15.33, -1.93, 4861.7, 779.5, 4921.8, 8.1, 0, 0, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , 
